2021-06-03T21:00:00	45227000	45152400	44899000	44382750	43659816.67	43198458.33	-1.15
2021-06-03T22:00:00	44707000	45100200	44985100	44403650	43675433.33	43219275	0.36
2021-06-03T23:00:00	44867000	44997600	45062400	44435900	43698300	43241841.67	0
2021-06-04T00:00:00	44869000	44906200	45033900	44473150	43721083.33	43264941.67	0.48
2021-06-04T01:00:00	45086000	44951200	45016900	44526800	43746366.67	43288975	-0.06
2021-06-04T02:00:00	45060000	44917800	45035100	44583250	43767066.67	43310500	-0.09
2021-06-04T03:00:00	45020000	44980400	45040300	44649950	43790750	43337533.33	-0.17
2021-06-04T04:00:00	44945000	44996000	44996800	44710600	43815766.67	43363508.33	0.28
2021-06-04T05:00:00	45073000	45036800	44971500	44783400	43848150	43390000	0.28
2021-06-04T06:00:00	45199000	45059400	45005300	44866200	43884233.33	43414541.67	0.05
2021-06-04T07:00:00	45220000	45091400	45004600	44951800	43917183.33	43435208.33	0.47
2021-06-04T08:00:00	45431000	45173600	45077000	45031050	43951900	43459908.33	-0.75
2021-06-04T09:00:00	45088000	45202200	45099100	45080750	43986000	43479908.33	-1.27
2021-06-04T10:00:00	44515000	45090600	45063700	45048800	43997000	43505841.67	-0.08
2021-06-04T11:00:00	44479000	44946600	45003000	45009950	44012650	43535766.67	0.31
2021-06-04T12:00:00	44616000	44825800	44958600	44996850	44037150	43561483.33	-0.67
2021-06-04T13:00:00	44317000	44603000	44888300	44964300	44063500	43580450	-1.58
2021-06-04T14:00:00	43617000	44308800	44755500	44876150	44075066.67	43594758.33	-0.13
2021-06-04T15:00:00	43562000	44118200	44604400	44787950	44085950	43603191.67	-0.53
2021-06-04T16:00:00	43331000	43888600	44417600	44711450	44094833.33	43603175	0.48
2021-06-04T17:00:00	43537000	43672800	44249300	44626950	44102550	43606741.67	-0.14
2021-06-04T18:00:00	43474000	43504200	44053600	44565300	44107350	43612650	-0.43
2021-06-04T19:00:00	43287000	43438200	43873500	44486300	44110216.67	43615516.67	-0.55
2021-06-04T20:00:00	43050000	43335800	43727000	44395350	44107716.67	43617800	0.59
2021-06-04T21:00:00	43306000	43330800	43609700	44306350	44116566.67	43614858.33	-0.07
2021-06-04T22:00:00	43275000	43278400	43475600	44217100	44127233.33	43618233.33	0.02
2021-06-04T23:00:00	43284000	43240400	43372300	44130300	44138783.33	43622133.33	0.73
2021-06-05T00:00:00	43600000	43303000	43370600	44063050	44153166.67	43633608.33	-0.56
2021-06-05T01:00:00	43357000	43364400	43350100	43977250	44159616.67	43639150	0.19
2021-06-05T02:00:00	43440000	43391200	43361000	43889300	44165966.67	43643316.67	-0.46
2021-06-05T03:00:00	43241000	43384400	43331400	43790350	44169600	43645683.33	-0.55
2021-06-05T04:00:00	43003000	43328200	43284300	43668950	44164416.67	43642691.67	0.63
2021-06-05T05:00:00	43276000	43263400	43283200	43578350	44161650	43642141.67	0.15
2021-06-05T06:00:00	43342000	43260400	43312400	43519700	44157266.67	43640383.33	-0.26
2021-06-05T07:00:00	43230000	43218400	43304800	43457250	44154350	43637408.33	-0.68
2021-06-05T08:00:00	42938000	43157800	43271100	43373350	44143833.33	43636250	1.74
2021-06-05T09:00:00	43687000	43294600	43311400	43341850	44147866.67	43640500	-0.03
2021-06-05T10:00:00	43675000	43374400	43318900	43344750	44145750	43648091.67	-0.25
2021-06-05T11:00:00	43567000	43419400	43339900	43345000	44139150	43661750	-0.64
2021-06-05T12:00:00	43286000	43430600	43324500	43342750	44127400	43671541.67	0.64
2021-06-05T13:00:00	43564000	43555800	43356800	43344100	44117933.33	43687825	-0.25
2021-06-05T14:00:00	43455000	43509400	43402000	43343150	44104033.33	43702850	0.26
2021-06-05T15:00:00	43568000	43488000	43431200	43357200	44093133.33	43718058.33	-0.29
2021-06-05T16:00:00	43440000	43462600	43441000	43376700	44081733.33	43730308.33	0.18
2021-06-05T17:00:00	43518000	43509000	43469800	43387300	44073483.33	43737650	-2.12
2021-06-05T18:00:00	42597000	43315600	43435700	43353400	44051250	43735058.33	-0.35
2021-06-05T19:00:00	42450000	43114600	43312000	43311700	44030650	43732516.67	-0.88
2021-06-05T20:00:00	42077000	42816400	43152200	43235550	44003066.67	43718558.33	0.33
2021-06-05T21:00:00	42215000	42571400	43017000	43178450	43979700	43709508.33	-0.45
2021-06-05T22:00:00	42023000	42272400	42890700	43107600	43954366.67	43698391.67	-0.04
2021-06-05T23:00:00	42005000	42154000	42734800	43045800	43929316.67	43687616.67	1.43
2021-06-06T00:00:00	42604000	42184800	42649700	43025850	43908616.67	43682366.67	-0.57
2021-06-06T01:00:00	42361000	42241600	42529000	42980100	43879733.33	43673275	0.04
2021-06-06T02:00:00	42380000	42274600	42423000	42932000	43833500	43662225	0.06
2021-06-06T03:00:00	42407000	42351400	42311900	42890850	43786016.67	43653116.67	-0.35
2021-06-06T04:00:00	42259000	42402200	42278100	42856900	43742366.67	43642941.67	0.03
2021-06-06T05:00:00	42270000	42335400	42260100	42786050	43697400	43633541.67	-1.54
2021-06-06T06:00:00	41619000	42187000	42214300	42683250	43634716.67	43616350	-0.09
2021-06-06T07:00:00	41582000	42027400	42151000	42584000	43572316.67	43600375	0.87
2021-06-06T08:00:00	41943000	41934600	42143000	42516850	43523683.33	43585225	0.02
2021-06-06T09:00:00	41951000	41873000	42137600	42436200	43469083.33	43564450	1.11
2021-06-06T10:00:00	42415000	41902000	42118700	42384200	43430883.33	43553158.33	-0.21
2021-06-06T11:00:00	42328000	42043800	42115400	42322200	43388566.67	43543433.33	-0.78
2021-06-06T12:00:00	41997000	42126800	42077100	42250050	43340700	43530891.67	0.26
2021-06-06T13:00:00	42108000	42159800	42047200	42179550	43291066.67	43518716.67	0.17
2021-06-06T14:00:00	42178000	42205200	42039100	42158600	43243033.33	43505050	-0.63
2021-06-06T15:00:00	41913000	42104800	42003400	42131750	43191250	43491000	0.35
2021-06-06T16:00:00	42061000	42051400	42047600	42130950	43143183.33	43479475	0.14
2021-06-06T17:00:00	42120000	42076000	42101400	42126200	43093966.67	43471058.33	-0.12
2021-06-06T18:00:00	42069000	42068200	42114000	42128500	43041800	43463016.67	-0.36
2021-06-06T19:00:00	41919000	42016400	42110800	42124200	42986783.33	43451983.33	-0.28
2021-06-06T20:00:00	41801000	41994000	42049400	42084050	42926283.33	43439091.67	0.15
2021-06-06T21:00:00	41862000	41954200	42002800	42059100	42872516.67	43429258.33	-0.47
2021-06-06T22:00:00	41666000	41863400	41969700	42023400	42825033.33	43411016.67	0.87
2021-06-06T23:00:00	42029000	41855400	41961800	42004500	42784200	43398425	0.14
2021-06-07T00:00:00	42089000	41889400	41952900	41996000	42742083.33	43389616.67	0.09
2021-06-07T01:00:00	42128000	41954800	41974400	41988900	42705600	43384550	-0.35
2021-06-07T02:00:00	41980000	41978400	41966300	42006950	42678316.67	43376691.67	-0.26
2021-06-07T03:00:00	41871000	42019400	41941400	42021400	42650133.33	43368041.67	-0.08
2021-06-07T04:00:00	41839000	41981400	41918400	42016200	42625266.67	43360050	0.43
2021-06-07T05:00:00	42020000	41967600	41928500	42019650	42599983.33	43351266.67	-0.12
2021-06-07T06:00:00	41971000	41936200	41945500	41997450	42574933.33	43341141.67	-0.87
2021-06-07T07:00:00	41604000	41861000	41919700	41961250	42546883.33	43328550	0.42
2021-06-07T08:00:00	41780000	41842800	41931100	41950400	42525716.67	43316716.67	0.59
2021-06-07T09:00:00	42026000	41880200	41930800	41946300	42504383.33	43310475	0.87
2021-06-07T10:00:00	42392000	41954600	41961100	41957000	42489666.67	43308450	-0.33
2021-06-07T11:00:00	42250000	42010400	41973300	41973850	42472433.33	43305608.33	-0.62
2021-06-07T12:00:00	41988000	42087200	41974100	41970200	42445566.67	43299366.67	-0.33
2021-06-07T13:00:00	41850000	42101200	41972000	41956700	42420450	43290033.33	0.01
2021-06-07T14:00:00	41854000	42066800	41973500	41945950	42394016.67	43279991.67	-0.39
2021-06-07T15:00:00	41691000	41926600	41940600	41934550	42368183.33	43268891.67	0.12
2021-06-07T16:00:00	41743000	41825200	41917800	41931650	42347183.33	43255800	-0.19
2021-06-07T17:00:00	41664000	41760400	41923800	41921750	42320316.67	43240983.33	0.33
2021-06-07T18:00:00	41800000	41750400	41925800	41928450	42294616.67	43225941.67	0.56
2021-06-07T19:00:00	42036000	41786800	41926800	41928800	42274716.67	43214533.33	-0.64
